url,count
https://www.independent.co.uk/news/uk/home-news/coronavirus-furlough-a9498846.html,2
https://www.theguardian.com/politics/2020/may/03/coronavirus-health-passports-for-uk-possible-in-months?CMP=Share_iOSApp_Other,2
https://www.statisticsauthority.gov.uk/correspondence/letter-regarding-statistical-information-relating-to-covid-19-in-northern-ireland/,2
https://uk.reuters.com/article/us-health-coronavirus-britain/uk-covid-19-death-toll-rises-above-32000-highest-in-europe-data-idUKKBN22H0WH,2
https://bit.ly/2A2MEyP,2
https://www.vox.com/coronavirus-covid19/2020/4/29/21240393/voxcare-us-coronavirus-covid-19-deaths-how-many-yale?utm_campaign=vox&utm_content=entry&utm_medium=social&utm_source=twitter,2
https://www.dumptheguardian.com/world/2020/apr/12/uk-government-using-confidential-patient-data-in-coronavirus-response,2
https://www.miltonkeynes.co.uk/health/coronavirus/revealed-milton-keynes-hotspots-where-covid-19-has-claimed-most-lives-2841854,2
https://www.buzzfeed.com/alexwickham/uk-scientists-coronavirus-obesity-link,2
https://www.businessinsider.com/cybersecurity-experts-uk-government-contact-tracing-surveillance-2020-4?r=US&IR=T,2
https://www.opengovpartnership.org/documents/a-guide-to-open-government-and-the-coronavirus-open-data/,2
https://www.bsg.ox.ac.uk/research/research-projects/coronavirus-government-response-tracker,2
https://www.independent.co.uk/news/health/coronavirus-news-latest-lockdown-ireland-lift-uk-strategy-testing-a9495386.html,2
https://www.itv.com/news/2020-05-05/coronavirus-uk-deaths-covid-19-ons-figures-released/,2
https://f7td5.app.goo.gl/asQNgq,2
https://www.belfasttelegraph.co.uk/news/health/coronavirus/uk-statistics-authority-reprimands-department-of-health-over-covid-19-statistics-reporting-39171690.html,2
https://www.ipsos.com/ipsos-mori/en-uk/spike-britons-thinking-government-acted-too-late-address-coronavirus-confidence-nhs-continues-grow,2
https://amp.theguardian.com/world/2020/apr/12/uk-government-using-confidential-patient-data-in-coronavirus-response,2
https://video.egi.co.uk/watch/8Upcc955M6oEfmmqAnSZsM,2
http://zpr.io/tdmsH,2
https://www.sciencedirect.com/science,2
https://www.lbcnews.co.uk/uk-news/government-coronavirus-press-conference-29-april/,1
https://www.ipsos.com/ipsos-mori/en-uk/spike-britons-thinking-government-acted-too-late-address-virus-confidence-nhs-continues-grow,1
https://www.independent.co.uk/voices/editorials/boris-johnson-pmqs-keir-starmer-coronavirus-parliament-a9502656.html,1
https://www.itv.com/news/2020-04-29/government-daily-coronavirus-press-conference/,1
https://www.independent.co.uk/news/uk/home-news/coronavirus-ppe-doctors-bought-donate-bma-a9496256.html,1
https://www.leathesprior.co.uk/news/contact-tracing-apps-is-the-data-privacy-risk-worth-the-benefit,1
https://www.ipsos.com/ipsos-mori/en-uk/majority-britons-support-government-using-mobile-data-surveillance-tackle-coronavirus-crisis,1
https://www.nature.com/articles/d41586-020-01248-1,1
https://www.itv.com/news/2020-05-06/coronavirus-delays-in-action-on-care-home-crisis-cost-thousands-of-lives-documents-reveal/,1
https://www.independent.co.uk/news/health/coronavirus-news-live-update-deaths-uk-cases-tips-today-latest-covid-19-a9500841.html,1
https://www.indy100.com/article/priti-patel-coronavirus-testing-government-numbers-9461231,1
http://91-divoc.com/pages/covid-visualization/,1
https://www.huffingtonpost.co.uk/entry/nhs-coronavirus-tracing-app-could-be-ready-in-two-weeks-says-grant-shapps_uk_5eae7729c5b69a795518edeb,1
https://www.huffingtonpost.co.uk/entry/coronavirus-hospital-death-statistics_uk_5ead65f5c5b6e5dc03bf4c9e,1
https://www.england.nhs.uk/statistics/statistical-work-areas/covid-19-daily-deaths/,1
https://www.euronews.com/2020/04/29/coronavirus-uk-covid-19-death-toll-soars-as-government-includes-care-home-victims-for-firs,1
https://www.fnlondon.com/articles/mps-repeat-demand-for-daily-updates-from-banks-on-covid-19-loan-scheme-20200501,1
https://www.ft.com/content/e32ddbf7-0826-4cf7-9a73-18611eb29c23?shareType=nongift,1
https://www.gazettelive.co.uk/news/teesside-news/teesside-confirmed-coronavirus-cases-pass-18187760,1
https://www.google.com/amp/s/amp.theguardian.com/world/2020/apr/12/uk-government-using-confidential-patient-data-in-coronavirus-response,1
https://www.google.com/amp/s/www.theverge.com/platform/amp/2020/4/11/21216803/apple-google-coronavirus-tracking-app-covid-bluetooth-secure,1
https://www.goqradio.com/belfast/news/q-radio-local-news/uk-statistics-authority-criticise-northern-ireland-covid-19-data/,1
https://www.gov.scot/publications/coronavirus-covid-19-daily-data-for-scotland/,1
https://www.gov.uk/government/publications/coronavirus-covid-19-reducing-burdens-on-educational-and-care-settings/reducing-burdens-on-educational-and-care-settings,1
https://www.gov.uk/government/publications/coronavirus-covid-19-testing-privacy-information/testing-for-coronavirus-privacy-information,1
https://www.gov.uk/government/publications/coronavirus-covid-19-testing-privacy-information/testing-for-coronavirus-privacy-information#annex2,1
https://www.gov.uk/government/publications/coronavirus-covid-19-transport-data-methodology-note,1
https://www.gov.uk/government/publications/slides-and-datasets-to-accompany-coronavirus-press-conference-28-april-2020,1
https://www.gov.uk/government/publications/slides-and-datasets-to-accompany-coronavirus-press-conference-29-april-2020,1
https://www.northantstelegraph.co.uk/health/coronavirus/corby-covid-19-deaths-your-neigbourhood-2666217,1
https://www.gov.uk/government/statistics/annual-flu-reports,1
https://www.gov.uk/government/statistics/safety-in-custody-quarterly-update-to-december-2019,1
https://www.gov.uk/guidance/coronavirus-covid-19-information-for-the-public#history,1
https://www.gov.uk/guidance/coronavirus-covid-19-information-for-the-public#number-of-cases,1
https://www.huffingtonpost.co.uk/entry/coronavirus-bame-testing-ifs-data_uk_5eaafa6cc5b65920e5a21461,1
https://www.ncsc.gov.uk/blog-post/security-behind-nhs-contact-tracing-app,1
https://www.standard.co.uk/coronavirus-nhs-contact-tracing-app-uk-covid19-a4430376.html,1
https://www.nytimes.com/interactive/2020/04/21/world/coronavirus-missing-deaths.html,1
https://www.theguardian.com/world/2020/may/03/happy-hypoxia-unusual-coronavirus-effect-baffles-doctors?CMP=Share_iOSApp_Other,1
https://www.theguardian.com/world/2020/may/04/rapid-coronavirus-test-site-data-was-not-shared-with-scottish-and-welsh-ministers?CMP=Share_AndroidApp_Tweet,1
https://www.theguardian.com/world/2020/may/07/uk-coronavirus-contract-tracing-app-could-fall-foul-of-privacy-law-government-told?CMP=Share_iOSApp_Other,1
https://www.thenational.scot/news/18426167.data-concerns-uk-governments-coronavirus-contact-tracing-app/,1
https://www.theregister.co.uk/AMP/2020/05/04/uk_covid_app_human_rights_parliament,1
https://www.thescottishsun.co.uk/news/scottish-news/5567909/coronavirus-scotland-data-ages-gender-pandemic?utm_source=twitter&utm_medium=social&utm_campaign=sharebaramp,1
https://www.thetimes.co.uk/article/coronavirus-in-ireland-government-will-not-hold-publics-data-from-contact-tracing-app-ndflrdn03,1
https://www.thetimes.co.uk/edition/ireland/coronavirus-in-ireland-government-will-not-hold-publics-data-from-contact-tracing-app-ndflrdn03,1
https://www.thetimes.co.uk/edition/ireland/coronavirus-in-ireland-government-will-not-hold-publics-data-from-contact-tracing-app-ndflrdn03?utm_medium=Social&utm_source=Twitter#Echobox=1588577018,1
https://www.thetimes.co.uk/edition/news/coronavirus-gchq-seeks-to-allay-public-fears-about-tracking-app-jqlsps7v5?utm_medium=Social&utm_source=Twitter#Echobox=1588609531,1
https://www.thetimes.co.uk/edition/news/coronavirus-private-call-centres-will-run-new-contact-tracing-system-bjqnpsxqc,1
https://www.theverge.com/2020/4/10/21216484/google-apple-coronavirus-contract-tracing-bluetooth-location-tracking-data-app,1
https://www.uni-bonn.de/news/111-2020,1
https://www.vice.com/en_us/article/y3zmg7/the-uks-coronavirus-contact-tracing-app-is-a-complete-mess,1
https://www.washingtonpost.com/health/government-report-predicts-covid-19-cases-will-reach-200000-a-day-by-june-1/2020/05/04/02fe743e-8e27-11ea-a9c0-73b93422d691_story.html,1
https://www.wired.co.uk/article/contact-tracing-apps-coronavirus,1
https://www.wired.co.uk/article/nhs-contact-tracing-app-data-privacy,1
https://www.wired.co.uk/article/uk-lockdown-traffic-data,1
https://www.worldoftrash.co.uk/uk-government-sharing-false-statistics-of-people-tested-for-coronavirus/,1
https://www.worldometers.info/coronavirus/,1
https://www.worldometers.info/coronavirus/#countries,1
https://www.worldometers.info/coronavirus/country/uk/,1
https://www.youtube.com/watch?v=g4dZGzqfDQo,1
https://www.zdnet.com/article/the-uks-coronavirus-tracing-app-everything-you-need-to-know/,1
https://youtu.be/JYsLHLVJ6RM,1
https://youtu.be/LrE50N1mODo,1
https://www.theguardian.com/world/2020/may/04/rapid-coronavirus-test-site-data-was-not-shared-with-scottish-and-welsh-ministers?CMP=Share_AndroidApp_Copy_to_clipboard,1
https://www.theguardian.com/world/2020/apr/30/google-executive-took-part-in-sage-meeting-coronavirus-tech-firm-confirms?CMP=Share_iOSApp_Other,1
https://www.nytimes.com/interactive/2020/04/28/us/coronavirus-death-toll-total.html?smid=tw-share,1
https://www.theguardian.com/world/2020/apr/13/nhs-coronavirus-app-memo-discussed-giving-ministers-power-to-de-anonymise-users,1
https://www.ofcom.org.uk/research-and-data/media-literacy-research/coronavirus-resources,1
https://www.ofcom.org.uk/research-and-data/tv-radio-and-on-demand/news-media/coronavirus-news-consumption-attitudes-behaviour,1
https://www.ons.gov.uk/peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases,1
https://www.ons.gov.uk/visualisations/dvc811/multimap/index.html,1
https://www.opindia.com/2020/05/imct-west-bengal-coronavirus-final-observations-mamata-banerjee/,1
https://www.publicfinance.co.uk/news/2020/05/cost-coronavirus-job-retention-scheme-revealed?utm_source=dlvr.it&utm_medium=twitter,1
https://www.punchline-gloucester.com/articles/aanews/government-grants-cheltenham-based-gchq-new-nhs-powers-new-coronavirus-contact-tracing-app,1
https://www.reuters.com/article/us-health-coronavirus-britain-excess-idUSKBN22B2QU,1
https://www.somersetcountygazette.co.uk/news/18423214.areas-somerset-people-died-coronavirus-came/,1
https://www.spectator.co.uk/article/boris-has-found-a-path-out-of-lockdown-but-it-wont-be-smooth,1
https://www.economist.com/britain/2020/04/25/official-data-suggest-britons-are-learning-to-help-each-other,1
https://www.standard.co.uk/news/uk/coronavirus-uk-cases-deaths-updates-boris-johnson-app-a4431966.html,1
https://www.tampabay.com/news/health/2020/04/29/florida-medical-examiners-were-releasing-coronavirus-death-data-the-state-made-them-stop/,1
https://www.telegraph.co.uk/global-health/science-and-disease/coronavirus-news-track-trace-care-home-deaths-cases-uk1/,1
https://www.telegraph.co.uk/global-health/science-and-disease/terrifying-data-behind-government-coronavirus-lockdown,1
https://www.telegraph.co.uk/global-health/science-and-disease/terrifying-data-behind-government-coronavirus-lockdown/,1
https://www.telegraph.co.uk/news/2020/05/07/black-people-four-times-likely-die-coronavirus-white-people/,1
https://www.telegraph.co.uk/politics/2020/04/29/scotlands-covid-19-deaths-now-care-homes-official-figures-show/?utm_content=telegraph&utm_medium=Social&utm_campaign=Echobox&utm_source=Twitter#Echobox=1588169609,1
https://www.theguardian.com/australia-news/2020/may/05/covid-safe-app-downloads-ios-android-iphone-australian-government-covidsafe-tracking-how-to-download-install-works-working-problems-australia-coronavirus-contact-tracing,1
https://www.theguardian.com/australia-news/2020/may/05/government-investigates-data-breach-revealing-details-of-774000-migrants,1
https://www.theguardian.com/australia-news/datablog/ng-interactive/2020/may/04/coronavirus-map-australia-numbers-how-many-new-cases-today-maps-deaths-death-toll-covid-19-stats-statistics-graph-heatmap-by-postcode,1
https://www.theguardian.com/commentisfree/2020/may/03/donald-trump-reopen-us-economy-lethal-robert-reich,1
https://www.theguardian.com/politics/live/2020/may/06/uk-coronavirus-live-furlough-scheme-government-ease-lockdown-pmqs-covid-19-latest-updates,1
https://www.theguardian.com/uk-news/2020/may/03/nearly-half-of-british-doctors-forced-to-find-their-own-ppe-new-data-shows,1
https://www.theguardian.com/uk-news/2020/may/05/why-no-10s-covid-19-death-toll-slides-dont-tell-the-whole-story,1
https://www.england.nhs.uk/statistics/,1
https://www.bloomberg.com/news/articles/2020-05-05/u-k-scientists-advised-ministers-to-gradually-ease-lockdown?sref=8NHC6v1f,1
https://www.ecdc.europa.eu/en/publications-data/download-todays-data-geographic-distribution-covid-19-cases-worldwide,1
https://coronavirus.data.gov.uk/about#number-of-uk-covid-19-associated-uk-deaths,1
https://bit.ly/3drnYy7,1
https://bit.ly/3eZ1pTc,1
https://brightsimons.com/2020/04/26/is-open-data-the-enemy-in-ghanas-covid-19-fight/,1
https://buff.ly/2SEJnMo,1
https://buff.ly/2zGDhVi,1
https://buff.ly/3d5R4Df,1
https://buff.ly/3diS1rZ,1
https://buff.ly/3fkoobp,1
https://buff.ly/3fp07Rv,1
https://buff.ly/3ftboR9,1
https://coronavirus.data.gov.uk,1
https://coronavirus.data.gov.uk/#local-authorities,1
https://dailym.ai/ios,1
https://bit.ly/35ytfBx,1
https://eur02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.gov.uk%2Fgovernment%2Fpublications%2Fscientific-advisory-group-for-emergencies-sage-coronavirus-covid-19-response-membership&data=02%7C01%7CBen.Hemington%40beis.gov.uk%7Ca707b343c2084ad4b55808d7f021073a%7Ccbac700502c143ebb497e6492d1b2dd8%7C0%7C0%7C637241896947536845&sdata=4ibNtGZkPhAsfKjSpCOJqznrYwGC6uq1Xf8aTBTiLCQ%3D&reserved=0,1
https://f7td5.app.goo.gl/PXm1FQ,1
https://f7td5.app.goo.gl/U3ndbM,1
https://f7td5.app.goo.gl/ZHr9ts,1
https://f7td5.app.goo.gl/mu7k2a,1
https://f7td5.app.goo.gl/sL3zZa,1
https://gov.wales/coronavirus-covid-19-testing-your-questions#section-40680,1
https://gu.com/p/dj594/stw,1
https://gu.com/p/dnm27/stw,1
https://hubs.ly/H0q0F9C0,1
https://hubs.ly/H0q5RQr0,1
https://ig.ft.com/coronavirus-lockdowns/,1
https://bit.ly/3aWDksY,1
https://bit.ly/2xllj9V,1
https://l-bc.co/2VO1Sjr,1
http://ow.ly/4NWJ50zm9VF,1
http://a.msn.com/01/en-gb/BB13sAqV?ocid=st,1
http://bit.ly/2YobjIj,1
http://bit.ly/3bEbq6o,1
http://bsg.ox.ac.uk/covidtracker,1
http://businesspost.ie/47549776,1
http://digitaleditions.telegraph.co.uk/data/220/reader/reader.html?social#!preferred/0/package/220/pub/220/page/8/article/39438,1
http://dlvr.it/RVk1gM,1
http://dlvr.it/RVk7ST,1
http://dlvr.it/RW3VkR,1
http://news.sky.com/story/coronavirus-government-exceeds-100000-a-day-testing-target-for-covid-19-11981859,1
http://news.sky.com/story/coronavirus-public-urged-to-download-nhs-contact-tracing-app-how-it-works-11983077,1
http://news.sky.com/story/coronavirus-rival-states-targeted-uk-and-us-coronavirus-labs-with-malicious-cyber-campaigns-11983517,1
http://ow.ly/dYoP102esLj,1
https://bit.ly/2L7zyTb,1
http://ow.ly/dgjo50zsLJn,1
http://ow.ly/ndIP102eGma,1
http://publicfinance.co.uk/news/2020/05/cost-coronavirus-job-retention-scheme-revealed,1
http://tinyurl.com/y77wp38e,1
http://www.independent.co.uk/news/uk/home-news/coronavirus-furlough-a9498846.html,1
http://www.manx.net/tv/mt-tv/watch/88330/coronavirus-lockdown-the-data-update,1
http://www.sbs.com.au/news/government-concedes-health-officials-are-currently-unable-to-use-covidsafe-coronavirus-app,1
https://aje.io/kxnqm,1
https://alexpresents.com/2020/04/12/uk-government-using-confidential-patient-data-in-coronavirus-response-world-news/,1
https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/878121/coronavirus-covid-19-testing-strategy.pdf,1
https://bbc.in/3bVjP5e,1
https://bbc.in/3f7vTlT,1
https://instagram.com/p/B_ixbsnnslJ/?igshid=zo75vhg7qubo,1
https://link.medium.com/0qrhOo5Ob6,1
https://www.dailymail.co.uk/news/article-8236709/amp/Number-Britons-coronavirus-symptoms-drops-75-April-1-data-tracking-app-predicts.html,1
https://verwoodtoday.co.uk/2020/05/three-confirmed-coronavirus-deaths-in-verwood-area/,1
https://twitter.com/PoliticsJOE_UK/status/1256622973294911492,1
https://twitter.com/axios/status/1257046060175896582,1
https://twitter.com/brain_well/status/1242181565649731587?s=21,1
https://twitter.com/changed_gear/status/1257556217880367104,1
https://twitter.com/fascinatorfun/status/1256619761372475392,1
https://twitter.com/fergus_mcneill/status/1256265192893267968,1
https://twitter.com/heraldscotland/status/1255763064563040257,1
https://twitter.com/p_h_s_stats/status/1258018679242895364,1
https://twitter.com/skynews/status/1255918086273806337,1
https://twitter.com/skynews/status/1256263783690973188,1
https://twitter.com/toadmeister/status/1258137402771718144,1
https://uk.reuters.com/article/uk-health-coronavirus-britain-loans/uk-banks-lending-to-covid-19-hit-firms-rises-to-5-5-billion-pounds-idUKKBN22J187,1
https://www.abc.net.au/news/science/2020-04-27/covidsafe-contact-tracing-app-coronavirus-privacy-security/12186044,1
https://twitter.com/GavinFreeguard/status/1255816055471124480,1
https://www.bbc.co.uk/news/technology-52441428,1
https://www.bbc.co.uk/news/uk-politics-52553229,1
https://www.bbc.com/news/52530918,1
https://www.bbc.com/news/av/world-middle-east-52537663/coronavirus-by-air-the-spread-of-covid-19-in-the-middle-east,1
https://www.belfasttelegraph.co.uk/news/health/coronavirus/coronavirus-updates-health-minister-calls-for-balanced-message-from-executive-as-further-nine-deaths-in-northern-ireland-confirmed-39169880.html,1
https://www.bloomberg.com/news/articles/2020-05-04/the-u-k-government-s-virus-contact-tracing-app-what-we-know,1
http://BelfastTelegraph.co.uk,1
https://www.bsg.ox.ac.uk/research/research-projects/coronavirus-government-response-tracker?fbclid=IwAR3uuwWkubqppfiViRlxmDgO03fkPMCw9sSRWgMveO6Oig5mN4r0pfhJQKI,1
https://www.businessinsider.com/coronavirus-how-will-the-uk-track-and-trace-mobile-phone-app-work-2020-5?r=US&IR=T,1
https://www.businesspost.ie/coronavirus/hse-covidtracker-data-will-not-be-stored-on-government-servers-47549776?utm_campaign=article&utm_source=twitter&utm_medium=web,1
https://www.buzzfeed.com/alexwickham/uk-scientists-coronavirus-obesity-link?bftwuk&utm_term=4ldqpgm#4ldqpgm,1
https://www.codastory.com/authoritarian-tech/pakistan-tech-coronavirus,1
https://twitter.com/NCVO/status/1255842266004029442,1
https://twitter.com/ChrisGiles_/status/1257688678958338048,1
https://metro.co.uk/2020/04/26/uk-removes-china-official-coronavirus-deaths-comparison-12611637/,1
https://publichealthmatters.blog.gov.uk/2020/04/23/coronavirus-covid-19-using-data-to-track-the-virus/,1
https://metro.co.uk/2020/04/28/coronavirus-death-toll-35-higher-daily-figures-given-government-12619929/?ito=social,1
https://metro.co.uk/2020/05/07/black-people-four-times-likely-die-coronavirus-12666537/?ito=article.desktop.share.top.twitter,1
https://mobile.reuters.com/article/amp/idUSKCN22A17I?__twitter_impression=true,1
https://mol.im/a/8284175,1
https://montanadailygazette.com/2020/04/24/data-shows-government-shut-downs-do-not-slow-or-prevent-coronavirus-spread-expert-claims/,1
https://nbcnews.to/2yeDO08,1
https://news.sky.com/story/coronavirus-englands-excess-deaths-among-the-highest-in-europe-11977394,1
https://news.sky.com/story/coronavirus-minister-admits-its-probable-that-government-will-miss-covid-19-testing-target-11980943,1
https://news.sky.com/story/coronavirus-sharp-rise-in-covid-19-deaths-in-uk-as-care-homes-included-in-total-for-first-time-11980475,1
https://news.sky.com/story/coronavirus-this-is-how-lockdown-has-changed-the-uks-roads-11975623,1
https://news.sky.com/story/nhs-contact-tracing-app-to-be-trialled-on-isle-of-wight-this-week-cabinet-minister-reveals-11982408,1
https://nymag.com/intelligencer/2020/03/u-k-realized-its-coronavirus-plan-could-kill-over-100-000.html,1
https://publichealthscotland.scot/news/covid19-the-story-behind-the-data/,1
https://twitter.com/BBCScotlandNews/status/1255547825343119360,1
https://reut.rs/2Swejyf,1
https://reut.rs/3cbNSpK,1
https://speakerpolitics.co.uk/headlines/161-coronavirus/2030-uk-government-surpasses-target-of-100-000-coronavirus-tests-a-day,1
https://statistics.gov.scot/data/deaths-involving-coronavirus-covid-19,1
https://tcrn.ch/2WlB0Gz,1
https://tech.newstatesman.com/coronavirus/uncertainty-over-who-could-access-nhsx-contact-tracing-app-data-as-pilot-goes-live,1
https://theferret.scot/coronavirus-cases-in-scotland/,1
https://tinyurl.com/y8qvczxy,1
https://trib.al/OjG21At,1
https://trib.al/RlzAgp6,1
https://trib.al/VWv2uV3,1
https://twitter.com/BBCNews/status/1255924851447119873,1
https://zcu.io/hRGw,1
